,count,hate_speech,offensive_language,neither,class,tweet,processed_tweet
895,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina with tight pussy http://t.co/rDaOnqVr1H",latina tight pussi
896,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lesbian | Lesbian girl eating pussy http://t.co/Ht9szL3b24",lesbian girl eat pussi
897,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lingerie | Bitch in lingerie getting her wet cunt pounded http://t.co/Jp4r2vPyCb",bitch lingeri get wet cunt pound
898,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Masturbation | A very hot black tranny is mastu http://t.co/OfGGMLXQAj",a hot black tranni mastu
899,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #OldYoung | Old bitch pleases hot-looking young stud http://t.co/aIDKdmztLn",old bitch plea young stud
900,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #OldYoung | german milf getting young and old cock in her pussy http://t.co/kXhzjwG4Ii",german milf get young old cock pussi
901,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #SmallTits | Small tits ghetto whore fucking with not her stepdad http://t.co/Ay6gRNTOUw",small tit ghetto whore fuck stepdad
902,3,0,1,2,2,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Teen | Cutie lesbian teens toy slits http://t.co/ZS05enjjwm",cuti lesbian teen toy slit
903,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | Hairy Alicia Silver &amp; Tinslee Reagan hairy pussy &#65533; | http://t.co/ToljqdXEE3",hairi alicia silver tinsle reagan hairi pussi
904,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | homemade pussy eating &#8211; http://t.co/2yuIdrLN3k http://t.co/Z8GAiWlLye",homemad pussi eat
905,3,0,0,3,2,#portlandia #putabirdonit RT @mightymouse105: The Xbox One would be so much cooler if they put a bird on it,the xbox one would much cooler put bird
906,3,0,3,0,1,"#real RT @ImTooMuch: RT @d_lac: RT @WeavusChrist: RT @Tone314: Don't tell me if my gf was a hoe before me, if I'm happy.",tell gf hoe happi
907,3,0,2,1,1,#realtalk if you a hoe an try to get serious with someone don't expect to be anything more then a piece of meat to them,hoe tri get seriou someon expect anyth piec meat
908,3,0,1,2,2,#redneck tow truck. #johndeere #4455 #america https://t.co/iFInqwVRad,tow truck
909,3,0,0,3,2,"#rejectedpeanutsspecials Its The Grape Crackhead, Charlie Brown!",it the grape crackhead charli brown
910,3,0,1,2,2,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe,highschool graduat rate near mani uninform
911,6,0,1,5,2,#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,would last let presid talk stand clap bird
912,3,0,3,0,1,#tbt me being a bad bitch http://t.co/Jc4bKbe8Vt,bad bitch
913,4,0,1,3,2,#tbt my precious gook baby &#128525;&#128525;&#128525;&#128525;&#128525;&#128525; @outtapocketjuju http://t.co/2QJLJj6tK5,preciou gook babi
914,3,0,3,0,1,#tbt to when i used to be good at rapping...now ima bitch &#128542;&#128299; http://t.co/6RV4jiJpRD,use good rap ima bitch
915,3,0,0,3,2,#tbt when i took my likkle monkey jimmys http://t.co/LIK3xpZ6eZ,took likkl monkey jimmi
916,3,1,0,2,2,"#teabagger state like mississippi opposed to minimum wage, child labor laws, unions, is pro-scab, sweatshop work - pretty much #SLAVERY.",state like mississippi oppos minimum wage child labor law union sweatshop work pretti much
917,3,0,3,0,1,#throwback to being bitches &amp; drinking Mikes bc we sucked @AutumnMaye http://t.co/jfCthdEDcz,bitch drink mike bc suck
918,3,0,0,3,2,#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0,rough mock base eventu ashtray tiki ti
919,3,0,3,0,1,#truefriendtuesday my bitch @drrrruuuu http://t.co/7dSZ3vCySz,bitch
920,3,0,3,0,1,#tweetlikelexi Nah we not gonna sit down we gonna walk it out bitch.,nah gonna sit gonna walk bitch
921,3,1,2,0,1,#ultimatepickupline bitch get naked. Works 10 times out of 10 if she's drunk :),bitch get nake work time drunk
922,3,0,1,2,2,#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,love show morn chri direct convers beauti make teabagg talk
923,3,0,2,1,1,#vegas #bitch http://t.co/wbAqQ5vFpd,
924,3,1,2,0,1,#wallofthewasatch bitch!,bitch
925,3,0,3,0,1,#wcw all the bad bitches &#128069;&#128166;,bad bitch
926,3,0,3,0,1,#wcw bitch &#128536;&#128514; @AutumnMaye http://t.co/7n5X9FyvIP,bitch
927,3,0,3,0,1,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the pussy",everytim come kitchen kitchen goddamn refriger eatin pussi
928,3,0,3,0,1,#xfactorau sick of guys who sing like pussies. Where are the rock type men?,sick guy sing like pussi where rock type men
929,3,0,3,0,1,#youaremoreattractive if u a real bitch!,u real bitch
930,3,0,3,0,1,$100 bid to go on a date with Zack Morris oh that dreamy son of a bitch,bid go date zack morri oh dreami son bitch
931,3,0,3,0,1,"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St",bud lite well shot bar tn plu give away trip la vega so cunt come visit bourbon st
932,3,0,3,0,1,"$60 torch down the drain cause either I was to high and lost it or one of my ""niggas"" finessed that hoe fuckkkkk ittt",torch drain caus either high lost one nigga finess hoe fuckkkkk ittt
933,3,0,0,3,2,"&#127813;&#127813;&#127813; RT @GottliebShow: ""Killer line?"" @SBNationNBA: Josh Smith dropped a killer trash talk line on Kenneth http://t.co/C8d3sJoUpj&#8221;",killer line josh smith drop killer trash talk line kenneth
934,3,0,3,0,1,&#127829;&#128049; RT @TAN1AAA: RT @PeachDulce: A piece of pussy http://t.co/BcWiT2nuz5,a piec pussi
935,3,0,3,0,1,"&#127850; RT @Ms_SadaClay: I love salad RT&#8220;@viaNAWF: Anyway fuck you hoes, eat a salad.&#8221;",love salad anyway fuck hoe eat salad
936,3,0,0,3,2,&#127867;&#127867;&#127867;&#127804;&#128153;&#127913; plus Sheryl crow http://t.co/49KYwZnotU,plu sheryl crow
937,3,0,3,0,1,&#127942; RT @UBoyRock17: Every bitch n my passenger seat I dun fucked at least one time,everi bitch n passeng seat dun fuck least one time
938,3,0,0,3,2,&#128027;=&#128176;&#128184; &#8220;@GOALSminded: its true that the early bird.. gets the worm first!&#8221;,true earli bird get worm first
939,3,0,2,1,1,&#128034; dirty whore. I love you. but you a hoe. but I love you. Jesus is watching.,dirti whore love hoe love jesu watch
940,3,0,3,0,1,&#128064; RT @Freegeezy17: This hoe got a school shirt on sucking dick &#128553;&#128553;&#128553;&#128553;&#128553;&#128553;,thi hoe got school shirt suck dick
941,6,1,5,0,1,&#128064; RT @Mr_QuenchYaGirl: A lotta fck niggas on this here Twitter. Really be talking like bitches.,a lotta fck nigga twitter realli talk like bitch
942,3,1,2,0,1,&#128064; RT @PrettyDamAmazin: These bitches started shooting at my party. Fuck New Orleans,these bitch start shoot parti fuck new orlean
943,3,0,3,0,1,&#128064; bitches giving back rubs ?,bitch give back rub
944,3,1,2,0,1,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,never coon grew bokoo coon tho never coon shit tho
945,3,1,2,0,1,"&#128073; RT @OeauxMar: Nigga was smashing his hoe, had his hoe paying for a condo and he still with her &#128514;&#128514;&#128514;&#128514; Yep Fucboy",nigga smash hoe hoe pay condo still yep fucboy
946,6,0,6,0,1,&#128073; RT @OfficiallyIce: #GuiltyPleasure watching niggers fight on YouTube/Vine/IG,watch nigger fight youtub vine ig
947,3,0,3,0,1,&#128073; RT @Pr3ttyN33: Don't like me ??? Have a &#128186;with the rest of the bitches waiting for me to give a fuck &#128540;&#128129;,like have rest bitch wait give fuck
948,3,1,2,0,1,&#128073; RT @_WSBG: I'd rather be called nigger than a uncle tom or a mark,rather call nigger uncl tom mark
949,3,0,3,0,1,&#128073;RT @Str8_no_Chazer: Bet y'all bitches was deaf to MC Lyte's words about being treated like a queen huh,bet bitch deaf mc word treat like queen huh
950,3,0,1,2,2,&#128075; hi-ho http://t.co/FiC4FnRutZ,
951,3,0,3,0,1,&#128077;RT @kwagiheath: One'a y'all b!tches gon end up dead over a screen shot thinkn that sh!t funny...ain't too many niccas gon laugh at that b!,b tche gon end dead screen shot thinkn sh funni mani nicca gon laugh b
952,3,0,2,1,1,"&#128079; congrats you've turned a hoe into a housewife, don't get shitty when your guys start singing they hit it first. #ButThatsNoneOfMyBusiness",congrat turn hoe housewif get shitti guy start sing hit first
953,3,0,3,0,1,&#128095;&#128095;&#128095;&#128095; got ur bitch tip toeing on my marble floors.......,got ur bitch tip toe marbl floor
954,3,1,2,0,1,"&#128114;&#128069;&#128166;&#128149; - &#128514;&#128557; omg just thinccin of you makes me laugh, we use to STAY talking shit in 3rd period, you cute, &amp; you my bitch &#9994;&#128514;&#128557;",omg thinccin make laugh use stay talk shit period cute bitch
955,3,0,3,0,1,&#128119;&#128119; you needa stop sucking dick hoe &#128514;&#128514;,needa stop suck dick hoe
956,3,0,3,0,1,"&#128128; RT @OGBEARD: ""OMG LIL B FOLLOWED ME YASSSS"" 

bitch he follow everybody shut yo ass up",omg lil b follow me yassss bitch follow everybodi shut yo as
957,3,0,2,1,1,&#128128;&#128128; RT @monique504Q: &#128557;&#128128; &#8220;@ByeKandace: hop off hoe. RT @KekePalmer: Come on @KSTiLLS!!! &#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#8221;,hop hoe come
958,3,0,3,0,1,&#128129;&#128513;&#128586;- lmao my nigga . Let's go half on a weed brownie &#128553; we will be laughing hard as hell in senior seminar,lmao nigga go half weed browni laugh hard hell senior seminar
959,3,0,3,0,1,&#128131;&#128131; &amp; if you ain't a ho get up out my trap hooouseee.,ho get trap hooousee
960,3,0,3,0,1,&#128139;&#128175; - ugh bitch I love you &amp; that A S S &#128553; your just simply FLAWLESS &#128149; I remember when you cute a peice of your hair hella short &#128514;,ugh bitch love a s s simpli flawless rememb cute peic hair hella short
961,3,0,3,0,1,"&#128149;&#128149;&#128149; pussy ride dick like she a Jamaican / \ / &#128167;\ 
. */. &#127796; |. &#165;~ ! &#127796;. | &gt; \ 
&#128043; $. / &#127806;\ ; &#128043; ) &amp;&#128043;*",pussi ride dick like jamaican
962,3,0,3,0,1,&#128165;&#128162; on the pussy http://t.co/mWXQnjm4So,pussi
963,3,0,3,0,1,&#128175; RT @DammitHamm_: Loyal pussy .,loyal pussi
964,3,0,3,0,1,&#128175; my bitch &#128079;&#128523;,bitch
965,3,0,3,0,1,&#128347; is the most important thing. All this temporary bullshit and lies is fa the birds. Kill that !,import thing all temporari bullshit lie fa bird kill
966,3,2,1,0,0,&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;,racist month fuck u honkey
967,3,0,3,0,1,"&#128514; Gucci b having me on my rude shit&#8220;@AmazinNaNa: Lol that's not nice ""@SMCo71: "" that bitch aint worth a quarter """"&#8221;",gucci b rude shit lol nice bitch aint worth quarter
968,3,1,2,0,1,&#128514; RT @LaShana_Sinead: Mimi too old to be covering her titties during sex&#128514;&#128514;&#128514; bitch you childish,mimi old cover titti sex bitch childish
969,3,2,1,0,0,&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you watching porn &amp; beating off &amp; yo homie text u &amp; it show his name in the banner you're a faggot,lmfao if watch porn beat yo homi text u show name banner faggot
970,3,0,3,0,1,&#128514; bruh these hoes gotta be stupid.,bruh hoe gotta stupid
971,3,0,3,0,1,&#128514;&#128514; &#8220;@Juggs201: SOMEBODY GONNA DIE &#128557;&#128557;&#128557; RT @SMCo71: @Juggs201 &#128514; theres a bitch on NJT setting up a lean as we tweet&#8221;,somebodi gonna die there bitch njt set lean tweet
972,3,0,3,0,1,&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,bore sex nope lick side bitch face hittin back
973,3,1,2,0,1,&#128514;&#128514; &#8220;@mcdonavins: Of course cooder's nudes are trash. She lives in the DMV what did you expect? &#128514;&#128514;&#128514;.&#8221;,of cours nude trash she life dmv expect
974,3,0,3,0,1,&#128514;&#128514; My stomach in pain like a mufucka RT @OwIPharaoh This the nigga that's rating bitches 3/10? http://t.co/yFlFuBJ2Po,my stomach pain like mufucka thi nigga rate bitch
975,3,0,3,0,1,&#128514;&#128514; bitches get stuff done. http://t.co/GvFpk65ah5,bitch get stuff done
976,3,2,1,0,0,&#128514;&#128514; fucc nicca yu pose to be pullin up,fucc nicca yu pose pullin
977,3,0,0,3,2,&#128514;&#128514; maaaaannnn i hope so! RT @ABrown252: @VonshayeB did we get rid of John Legend looking Charlie Batch?,maaaaannnn hope get rid john legend look charli batch
978,3,0,0,3,2,&#128514;&#128514; mike calls me t-bird @mikemastroccco,mike call
979,3,1,2,0,1,"&#128514;&#128514; niggas sending screenshots of me to they bitches like "" stop texting cuh "" &#128557;",nigga send screenshot bitch like stop text cuh
980,3,0,3,0,1,&#128514;&#128514; this white bitch think she miley cyrus &#128557;&#128557; http://t.co/lFfy5HvcNa,white bitch think miley cyru
981,3,0,3,0,1,&#128514;&#128514;&#128514; &#8220;@snapbackBLAC: i seen a thot ass bitch in some high top whites&#8221;,seen thot as bitch high top white
982,3,1,2,0,1,&#128514;&#128514;&#128514; Nicca gotta team full of worsum hoes,nicca gotta team full worsum hoe
983,6,0,6,0,1,"&#128514;&#128514;&#128514; RT &#8220;@TuneLuciano: this hoe just DM'd me sayin ""never give up in your dreams""...fuckin fortune cookie ass hoe, fuck out my DM's&#8221;",hoe sayin never give dream fuckin fortun cooki as hoe fuck
984,3,1,2,0,1,&#128514;&#128514;&#128514; RT @A2daO: When a dyke get pregnant by mistake &gt;&gt;&gt;&gt;&gt;,when dyke get pregnant mistak
985,3,0,3,0,1,"&#128514;&#128514;&#128514; RT@gxdlyvisuals: ""bitch i know you got games on your phone"" http://t.co/I2HyINFIdW",bitch know got game phone
986,3,0,3,0,1,&#128514;&#128514;&#128514; bitch my lrt,bitch lrt
987,3,0,3,0,1,&#128514;&#128514;&#128514; burnt pussy lips,burnt pussi lip
988,3,2,1,0,0,"&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg",said my tl gotta chill pretti face challeng foolish hoe agg
989,3,0,3,0,1,&#128514;&#128514;&#128514; nah if you round me you do Molly &#8220;@CallNeeshCakey: Only bitches with no nigga do Mollies...&#8221;,nah round molli onli bitch nigga molli
990,3,1,2,0,1,&#128514;&#128514;&#128514; played that nigga smh &#8220;@sexualgifss: bitches are so shady... oh my god &#128514;&#128514; http://t.co/1VhC9LqsKg&#8221;,play nigga smh bitch shadi oh god
991,3,0,3,0,1,"&#128514;&#128514;&#128514;&#128514; &#128128;&#128128; &#8220;@LisforLex: No bitch go away &#9995;""@subnorbot1: @Tats_NSnapbacks @LisforLex @LisforLex tu puta madre @carlosnoodles""&#8221;",no bitch go away tu puta madr
992,6,0,6,0,1,&#128514;&#128514;&#128514;&#128514; @shoota1017 bitch was mad af https://t.co/9C4i4W7Q7D,bitch mad af
993,3,0,3,0,1,&#128514;&#128514;&#128514;&#128514; I hate you! RT @YumiYoko: Cyrus ho is a rookie slut. getting the cash after the date? nope nope nope.,hate cyru ho rooki slut get cash date nope nope nope
994,3,0,3,0,1,&#128514;&#128514;&#128514;&#128514; RT @MREEUH: when you're trying to relax but your pussy is shooting out light beams http://t.co/5eHbmr8TKo,tri relax pussi shoot light beam
995,3,0,3,0,1,&#128514;&#128514;&#128514;&#128514; RT @SMASHaVelli: Murda out here sucking bitches &#128514;&#128514;&#128514;&#128514; #howDhow?,murda suck bitch
996,3,0,3,0,1,&#128514;&#128514;&#128514;&#128514; bitch if you're the hobbit you need to let me know right now &#128514;&#128514;&#128514;&#128514;&#128079;&#128079;&#128079;,bitch hobbit need let know right
997,3,0,2,1,1,&#128514;&#128514;&#128514;&#128514; these folks so bad. I'm just here to talk trash.,folk bad talk trash
998,6,0,6,0,1,&#128514;&#128514;&#128514;&#128514;&#128514; brittany bitch u my dog man &#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#128553;&#128553;&#128553;&#128553;&#128553;&#128553;&#128569;&#128569;&#128584;&#128584;&#128584;&#128584;,brittani bitch u dog man
999,3,1,2,0,1,&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @KarltonHinez: @ItsNotHarold smh bitch sellin her ass,smh bitch sellin as
1000,3,0,3,0,1,"&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@betysweetcocker: That pussy is just....&#128561; imma assume she just had a baby like..the day before""",that pussi imma assum babi like day
1001,3,1,2,0,1,"&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@AlisaRenee: you a faggot if you eat pork chops.""",faggot eat pork chop
1002,3,0,3,0,1,&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @PushupSensei: McNair had brisket sizzlin on the grill when his side hoe laid the Uzi game down,mcnair brisket sizzlin grill side hoe laid uzi game
1003,3,1,2,0,1,&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128557;RT @KfromtheG: Mexican bitches shaped like silly puddy!,mexican bitch shape like silli puddi
1004,3,1,2,0,1,&#128514;&#128514;&#128514;&#128514;RT @KfromtheG: You a hoe if ya grandma got a tattoo.,you hoe ya grandma got tattoo
1005,3,0,3,0,1,&#128514;&#128514;&#128514;RT @LiViBADD88: cheap hair.. cheap dresses.. cheap shoes.. tacky ass little bitches,cheap hair cheap dress cheap shoe tacki as littl bitch
1006,3,2,1,0,0,&#128514;&#128514;&#128514;RT @kwagiheath: Them 1st 48 Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down&#128293;,them charlott goon nicca gon fkkk around burn bank of america stadium
1007,3,0,3,0,1,"&#128514;&#128514;&#8220;@BrandonBeSlydin: My fucking god bruh, the birds from southridge are in front of my house.&#8221;",my fuck god bruh bird southridg front hous
1008,3,0,3,0,1,&#128514;&#128557; I have to explore the pussy out there @Austin__321 http://t.co/GER0IPaBPA,explor pussi
1009,3,0,3,0,1,"&#128514;&#128557; RT @kiaaXO_: RT @sweetbre_xo: Lmfao ""@BeingMsDaisy: WTF kinda pussy my mom think I got, buying this shit. &#128530;&#9995; http://t.co/uZvnXQFMFn""",lmfao wtf kinda pussi mom think got buy shit
1010,6,0,5,1,1,&#128514;&#128557;&#128128; RT @iDO_me2: Hood hoes love Harrell football team&#128528;,hood hoe love harrel footbal team
1011,3,0,3,0,1,&#128514;&#9995;&#8220;@iSell_Pussy4EBT &#8220;@Sco_ForIt bucket RT &#8220;@iSell_Pussy4EBT: Trash &#8220;@_manlookaKeedY: All you bitches is my SONS &#128520; http://t.co/LrMBWFPMaE,bucket trash all bitch son
1012,3,0,3,0,1,&#128514;RT @1BaD_dOc: I hate when people get on my bad side cause I honestly don't like to act like a bitch,hate peopl get bad side caus honestli like act like bitch
1013,3,0,3,0,1,"&#128518;""@QbF150: On a leash &#128555;RT @80sbaby4life: Just pussy &#128553;""",on leash just pussi
1014,3,0,1,2,2,&#128520;&#127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig,snap chat one night lol but cute snapchat back nig
1015,3,0,3,0,1,&#128520;&#128525;&#128176; - your my BFFL. I love you ya funcy bitch &#128514; I went Finna be faded &amp; shaded on ya C Day &#128153; #WEDEMGIRLZ &#128520;&#128526;&#128176;&#128526;,bffl love ya funci bitch went finna fade shade ya c day
1016,3,0,3,0,1,"&#128521;&#128077;
#yep #donttryme #bitch #bitchmode #testme #Truth #trust http://t.co/ky9Fi39zUx",
1017,3,0,0,3,2,"&#128525;&#128525;&#128525;

&#8220;@whatskillfeed: i guess ill just trash this drawing because of roster changes...&#128532; http://t.co/2r8wqgE8cR&#8221;",guess ill trash draw roster chang
1018,3,0,3,0,1,"&#128527; haahaa ,dumb bitch",haahaa dumb bitch
1019,3,1,2,0,1,&#128530; RT @coldhearted9_: &#8220;@11wdNICK: Still can't see what niggers see in them white hoes....&#8221;&#128563; don't do this everrrrrr,still see nigger see white hoe everrrrrr
1020,3,0,0,3,2,&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;,nerv work co monkey
1021,3,0,3,0,1,&#128530;RT @LiViBADD88: so many pretty bitches coming to my birthday dinner &#128556;,mani pretti bitch come birthday dinner
1022,3,1,2,0,1,&#128530;RT @SedSince81: niggers RT @VonshayeB Before any moves are made... my black ass must take a nap!,nigger befor move made black as must take nap
1023,3,0,3,0,1,&#128532; RT @MichyDoe: Every week them hoes partying ! I see them hoes in every city partying for an event,everi week hoe parti see hoe everi citi parti event
1024,3,0,3,0,1,&#128532;RT @FunnyJulius: #ACTRIST RT @sheEBONYblack: &#8220;@HotKommodity05: &#128553;&#128553;&#128553;&#128553; &#8220;@A2daO: U bitches tripping smh http://t.co/Ywz59nbnR7,u bitch trip smh
1025,3,0,3,0,1,"&#128539;&#128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year",good friend glad got honki as fuck shit year
1026,3,0,3,0,1,&#128540;&#128583;&#128582; I hate ya bitch ass,hate ya bitch as
1027,3,0,3,0,1,&#128543; &#8220;@DubPeeWorld: So the new wave is bitches wearing mini shovels on their hand&#8221;,so new wave bitch wear mini shovel hand
1028,3,0,3,0,1,&#128553; cunt,cunt
1029,3,0,0,3,2,&#128553; monkey mad,monkey mad
1030,3,0,3,0,1,&#128553;&#128514; RT @willieBEAMINN: @_VinChi3 bitches they get bat or sumn *ak voice*,bitch get bat sumn ak voic
1031,3,0,3,0,1,&#128553;&#128553;&#128514; damn roaches got dicks n pussy to be doing this lol??? http://t.co/OiIxcfos3m,damn roach got dick n pussi lol
1032,3,0,3,0,1,&#128553;&#128553;&#128514;&#128557;&#128557; RT @Eb_Reloaded: @11wdNICK @KingHov1313 swear to God bitch I'm bouta delete my twitter account http://t.co/YPi52s4dtC,swear god bitch bouta delet twitter account
1033,3,0,2,1,1,&#128553;&#128557; RT @Freegeezy17: My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss,my co worker talk twitter name oh hoe could never screen shot bo
1034,3,0,3,0,1,&#128553;&#128557; RT @KingHov1313: Fox8 got dem bitches huh!&#128588;&#128588;&#128588;&#128588;&#128588;&#128588;,fox got dem bitch huh
1035,3,1,2,0,1,&#128555;&#128555;&#128555;&#128555;&#128555;&#128532;&#128532;&#128532;&#128532;&#128532;&#128532; this fucking bitch Rachel needs to die please,fuck bitch rachel need die pleas
1036,3,0,3,0,1,&#128555;ugly bitches get no love,ugli bitch get love
1037,3,0,3,0,1,&#128557; RT @KingHov1313: I be thinkin Errbody wanna give me some pussy!&#128553;,thinkin errbodi wanna give pussi
1038,3,0,3,0,1,&#128557; RT @That_Mclovin: &#8220;Yass bitch Yass &#128128;&#128128; @VikkiNoSecrets: Too soon? &#128514;&#8221;,yass bitch yass too soon
1039,3,0,3,0,1,&#128557; RT @TrashAssTweets: When you wake up to bae being a hoe on the TL http://t.co/rbxh33ounM,when wake bae hoe tl
1040,3,0,3,0,1,"&#128557; RT @red_daddy17: But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!",but wait got ole ladi still quench yo girl unfaith water fountain hoe
1041,3,0,3,0,1,&#128557;&#128557; &#8220;@_____AL: Y'all be tweakin wit that WCE shit. Ain't no way in hell u like that bitch every single day.&#8221;,tweakin wit wce shit way hell u like bitch everi singl day
1042,3,0,3,0,1,&#128557;&#128557; RT @KingHorseDick: Welp RT @ThePlasticPope The prettier bitch usually loses lol this Is science,welp the prettier bitch usual lose lol is scienc
1043,3,1,2,0,1,&#128557;&#128557; RT @KingHov1313: Niggaz get free pussy off of bounce beats alone!&#128584;&#128557;&#128557;&#128557;&#128557;,niggaz get free pussi bounc beat alon
1044,3,0,2,1,1,&#128557;&#128557;&#128557; Foh RT @MizzCreme: #IDGT RT @eTheHustla: Good pussy don't neva get tired!!!,foh good pussi neva get tire
1045,3,0,3,0,1,&#128557;&#128557;&#128557; RT @EsckmoTrent: I swear Niggas use to step one foot off the bus and bitches would be like NEXTTTT &#128553;&#128514;&#128514; http://t.co/XjKUdt4BUB,swear nigga use step one foot bu bitch would like nextttt
1046,3,0,3,0,1,"&#128557;&#128557;&#128557; RT @VineForTheByrd: Bae: go text your hoes 
Me: https://t.co/5PAfEceL1i",bae go text hoe me
1047,3,0,3,0,1,&#128557;&#128557;&#128557; RT @tryna_be_famous: Brees been trash since this.... http://t.co/EvYSf5JFkt,bree trash sinc
1048,6,1,0,5,2,&#128557;&#128557;&#128557;&#128530; RT @KingHov1313: At work imma real Uncle Tom!&#128584;,at work imma real uncl tom
1049,3,0,3,0,1,&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; RT @RealityyBites: Nope Thts not wht it says here.. RT @PeachDulce: I'm not a hoe. I'm a people person http://t.co/RJ1vIx7VCz,nope tht wht say hoe peopl person
1050,3,0,3,0,1,&#128561;that bitch is from Moreno Valley........ &#128530;,bitch moreno valley
1051,3,2,1,0,0,&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,they recruit buku fag warehous place
1052,6,0,5,1,1,&#128563; RT @Pr3ttyN33: &#8220;@11wdNICK: I think all dem hoes on LAHHH regular....&#8221;my co worker was messing with Omarion bm &#128553;,think dem hoe lahhh regular co worker mess omarion bm
1053,6,0,6,0,1,&#128563; RT @UBoyRock17: &#128557;&#128557;&#128557; these hoes selfish,hoe selfish
1054,3,0,3,0,1,"&#128563; RT @ariluvsall: Niccas y'all need lives, money, pussy, hobbies, or sum guidance ... Bunch of Petty miserable dick n a booty ass Boys ...",nicca need life money pussi hobbi sum guidanc bunch petti miser dick n booti as boy
1055,3,0,3,0,1,&#128563;&#128563;&#128563; RT @winterlove___: &#8220;@thisisyoungdj: Every girl got a #wcw and fake gay til it's time to eat sum pussy. But I'm &#128564;&#8221; not me &#128523; lol,everi girl got fake gay til time eat sum pussi but lol
1056,3,1,2,0,1,&#128563;Oh this bitch Midy must be crazy http://t.co/75LWvtD4oJ,oh bitch midi must crazi
1057,3,0,2,1,1,&#128563;well damn.. RT @JackTheJokster: When ya side hoe claims you as her boyfriend https://t.co/jTJ2jJTfto,well damn when ya side hoe claim boyfriend
1058,3,1,2,0,1,&#128583;&#128583;&#128583;&#128583; can y'all females let this sink in for min? Moment of silence to get y'all bitches thinking right? http://t.co/cDN0dEYCkO,femal let sink min moment silenc get bitch think right
1059,3,0,2,1,1,&#128588; RT @iDO_me2: this vodka be having all the hoes bent over&#128553;&#128131;,vodka hoe bent
1060,3,0,3,0,1,&#128588;&#128588;&#128588; RT @MidCityAce: Y'all excited about that strip mall being built in Louisiana and Claiborne?? That bitch gone be in fiya!!!! &#128514;&#128514;,excit strip mall built louisiana claiborn that bitch gone fiya
1061,3,0,3,0,1,"&#128588;&#128588;&#128588;""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?""",em girl lol so yall threesom girl eat pussi
1062,3,0,3,0,1,&#128588;&#128591; RT &#8220;@PlanetPOB: Real Men eat pussy.&#8221;,real men eat pussi
